Order Date,Product ID,Product,Quantity,Price,Cost,Discount,Revenue,Profit,Delivery Time (Days),Returned,Customer Name,Region
2023-09-12,P1006,Bookshelf,4,300,50,0.14,1032.0,860.0,8,0,Sophie Hall,South East
2023-08-24,P1003,Coffee Table,4,200,40,0.17,664.0,531.1999999999999,13,0,Noah Jones,London
2023-09-28,P1004,Bed Frame,1,1000,200,0.08,920.0,736.0,14,0,Quinn Bailey,Midlands
2023-05-03,P1005,Wardrobe,3,1500,250,0.16,3780.0,3150.0,9,0,Liam Mitchell,South West
2024-10-17,P1005,Wardrobe,2,1500,250,0.24,2280.0,1900.0,7,0,Jack Wilson,London
2023-09-16,P1009,Chest of Drawers,4,600,100,0.19,1944.0000000000002,1620.0,8,0,Mia Brown,South West
2025-08-05,P1008,TV Stand,5,350,60,0.11,1557.5,1290.5,4,0,Ben Taylor,Wales
2023-02-16,P1000,Sofa,1,1200,300,0.2,960.0,720.0,8,0,Noah Jones,Midlands
2025-05-12,P1003,Coffee Table,2,200,40,0.18,328.0,262.40000000000003,3,0,Noah Jones,Wales
2024-06-08,P1009,Chest of Drawers,3,600,100,0.17,1494.0,1245.0,14,0,Liam Mitchell,South West
2025-06-06,P1009,Chest of Drawers,2,600,100,0.06,1128.0,940.0,10,0,Quinn Bailey,London
2023-07-27,P1002,Armchair,4,500,80,0.02,1960.0,1646.3999999999999,13,0,Charlotte Evans,South West
2025-01-16,P1004,Bed Frame,5,1000,200,0.22,3900.0,3120.0,8,0,Ben Taylor,South East
2023-05-29,P1006,Bookshelf,1,300,50,0.23,231.0,192.5,9,0,Isla Davies,South East
2024-03-13,P1008,TV Stand,4,350,60,0.15,1190.0,986.0,5,0,Quinn Bailey,South West
2023-06-04,P1004,Bed Frame,5,1000,200,0.07,4650.0,3719.9999999999995,7,0,Isla Davies,London
2023-12-24,P1008,TV Stand,3,350,60,0.01,1039.5,861.3,9,0,Poppy Edwards,Wales
2024-03-31,P1003,Coffee Table,5,200,40,0.23,770.0,616.0,12,1,Quinn Bailey,Midlands
2025-02-14,P1006,Bookshelf,2,300,50,0.05,570.0,475.0,3,0,Grace Walker,South East
2024-09-20,P1006,Bookshelf,5,300,50,0.22,1170.0,975.0,7,0,Isla Davies,Midlands
2025-04-11,P1002,Armchair,4,500,80,0.06,1880.0,1579.1999999999998,7,0,Charlotte Evans,London
2024-04-30,P1006,Bookshelf,5,300,50,0.17,1245.0,1037.5,14,1,Theo Clarke,North West
2024-06-16,P1002,Armchair,1,500,80,0.06,470.0,394.79999999999995,10,0,Quinn Bailey,North West
2023-07-19,P1006,Bookshelf,5,300,50,0.13,1305.0,1087.5,4,0,Jack Wilson,London
2024-01-06,P1000,Sofa,2,1200,300,0.06,2256.0,1692.0,6,0,Henry Hughes,Scotland
2025-10-10,P1002,Armchair,4,500,80,0.24,1520.0,1276.8,9,0,Liam Mitchell,Scotland
2025-05-02,P1003,Coffee Table,4,200,40,0.17,664.0,531.1999999999999,9,0,Daniel Cooper,North West
2023-09-05,P1004,Bed Frame,4,1000,200,0.14,3440.0,2752.0,9,0,Charlotte Evans,Wales
2025-02-26,P1000,Sofa,1,1200,300,0.03,1164.0,873.0,4,0,Mia Brown,North West
2023-09-21,P1006,Bookshelf,5,300,50,0.05,1425.0,1187.5,6,0,Finley Thompson,North East
2023-01-31,P1005,Wardrobe,4,1500,250,0.21,4740.0,3950.0,4,0,Jack Wilson,South West
2024-08-27,P1002,Armchair,2,500,80,0.09,910.0,764.4,12,0,Mia Brown,Midlands
2024-05-16,P1005,Wardrobe,3,1500,250,0.06,4230.0,3525.0,9,0,Katie Adams,London
2025-06-04,P1004,Bed Frame,2,1000,200,0.02,1960.0,1568.0,10,0,Grace Walker,South West
2024-07-02,P1001,Dining Table,2,900,150,0.12,1584.0,1320.0,5,0,Poppy Edwards,Scotland
2025-04-18,P1004,Bed Frame,1,1000,200,0.18,820.0000000000001,656.0,9,0,Noah Jones,North West
2025-04-27,P1004,Bed Frame,5,1000,200,0.02,4900.0,3920.0,13,0,Quinn Bailey,South West
2024-09-05,P1003,Coffee Table,1,200,40,0.24,152.0,121.6,12,0,Daniel Cooper,North East
2024-02-16,P1003,Coffee Table,1,200,40,0.24,152.0,121.6,13,0,Riley Moore,London
2024-03-07,P1004,Bed Frame,3,1000,200,0.06,2820.0,2256.0,2,0,Katie Adams,London
2024-11-08,P1007,Office Desk,3,800,120,0.15,2040.0,1734.0,6,0,Theo Clarke,South West
2023-06-08,P1005,Wardrobe,3,1500,250,0.17,3735.0,3112.5,4,0,Ben Taylor,North West
2023-01-14,P1000,Sofa,5,1200,300,0.17,4980.0,3735.0,13,1,Jack Wilson,Midlands
2024-01-08,P1003,Coffee Table,5,200,40,0.13,870.0,696.0,12,0,Grace Walker,Midlands
2023-08-13,P1005,Wardrobe,5,1500,250,0.03,7275.0,6062.5,13,0,Grace Walker,North West
2024-05-25,P1009,Chest of Drawers,1,600,100,0.17,498.0,415.0,9,0,Katie Adams,South East
2024-08-25,P1006,Bookshelf,1,300,50,0.18,246.00000000000003,205.00000000000003,12,0,Henry Hughes,London
2023-08-04,P1001,Dining Table,4,900,150,0.07,3348.0,2790.0,7,0,Charlotte Evans,South East
2025-09-14,P1009,Chest of Drawers,3,600,100,0.21,1422.0,1185.0,5,0,Olivia Green,Wales
2025-04-19,P1001,Dining Table,1,900,150,0.25,675.0,562.5,9,0,Riley Moore,South West
2024-12-27,P1009,Chest of Drawers,4,600,100,0.17,1992.0,1660.0,6,0,Grace Walker,Midlands
2024-07-07,P1009,Chest of Drawers,5,600,100,0.1,2700.0,2250.0,5,0,Charlotte Evans,Midlands
2024-11-06,P1007,Office Desk,2,800,120,0.11,1424.0,1210.4,5,0,Grace Walker,London
2025-05-22,P1006,Bookshelf,3,300,50,0.17,747.0,622.5,11,0,Katie Adams,Midlands
2023-10-10,P1000,Sofa,3,1200,300,0.08,3312.0,2484.0,11,0,Noah Jones,South West
2025-04-13,P1001,Dining Table,5,900,150,0.14,3870.0,3225.0,11,1,Charlotte Evans,Wales
2024-06-20,P1005,Wardrobe,5,1500,250,0.24,5700.0,4750.0,7,0,Mia Brown,South East
2025-07-11,P1007,Office Desk,1,800,120,0.04,768.0,652.8,13,0,Quinn Bailey,Scotland
2025-04-21,P1008,TV Stand,2,350,60,0.09,637.0,527.8000000000001,13,0,Quinn Bailey,South West
2025-08-05,P1000,Sofa,3,1200,300,0.16,3024.0,2268.0,3,0,Finley Thompson,Midlands
2024-10-26,P1000,Sofa,2,1200,300,0.2,1920.0,1440.0,14,0,Alice Carter,South East
2023-03-08,P1005,Wardrobe,4,1500,250,0.19,4860.0,4050.0000000000005,3,0,Noah Jones,South East
2023-01-06,P1008,TV Stand,5,350,60,0.06,1645.0,1363.0,7,1,Ella Robinson,South West
2024-09-28,P1003,Coffee Table,4,200,40,0.07,744.0,595.1999999999999,9,0,Mia Brown,North East
2023-11-10,P1007,Office Desk,1,800,120,0.01,792.0,673.2,4,0,Poppy Edwards,North West
2024-07-18,P1004,Bed Frame,3,1000,200,0.16,2520.0,2016.0,11,0,Theo Clarke,South East
2025-04-05,P1006,Bookshelf,2,300,50,0.12,528.0,440.0,2,0,Alice Carter,Midlands
2024-05-20,P1006,Bookshelf,5,300,50,0.24,1140.0,950.0,8,0,Liam Mitchell,North East
2025-10-22,P1002,Armchair,4,500,80,0.15,1700.0,1428.0,9,0,Ben Taylor,South East
2023-07-23,P1004,Bed Frame,2,1000,200,0.09,1820.0,1456.0,5,0,Theo Clarke,South East
2024-10-23,P1001,Dining Table,5,900,150,0.09,4095.0,3412.5,8,1,Quinn Bailey,North West
2025-03-15,P1001,Dining Table,3,900,150,0.25,2025.0,1687.5,11,0,Riley Moore,North West
2024-02-08,P1003,Coffee Table,4,200,40,0.09,728.0,582.4,14,0,Henry Hughes,Scotland
2024-06-19,P1008,TV Stand,3,350,60,0.01,1039.5,861.3,7,0,Poppy Edwards,North East
2024-07-30,P1000,Sofa,3,1200,300,0.18,2952.0,2214.0,14,1,Sophie Hall,London
2025-02-01,P1006,Bookshelf,4,300,50,0.12,1056.0,880.0,2,0,Grace Walker,London
2023-04-27,P1002,Armchair,4,500,80,0.15,1700.0,1428.0,2,0,Grace Walker,London
2024-09-19,P1001,Dining Table,1,900,150,0.14,774.0,645.0,14,0,Henry Hughes,Wales
2025-01-18,P1004,Bed Frame,2,1000,200,0.09,1820.0,1456.0,10,0,Katie Adams,North East
2023-04-15,P1006,Bookshelf,3,300,50,0.08,828.0,690.0,5,0,Charlotte Evans,South East
2024-05-09,P1004,Bed Frame,4,1000,200,0.08,3680.0,2944.0,14,0,Ben Taylor,North West
2023-02-15,P1002,Armchair,4,500,80,0.08,1840.0,1545.6000000000001,10,0,Quinn Bailey,Scotland
2025-04-02,P1000,Sofa,3,1200,300,0.06,3384.0,2538.0,2,0,Liam Mitchell,South West
2025-09-08,P1005,Wardrobe,3,1500,250,0.03,4365.0,3637.5,10,0,Henry Hughes,Wales
2025-08-17,P1006,Bookshelf,5,300,50,0.22,1170.0,975.0,14,0,Noah Jones,Scotland
2025-04-24,P1000,Sofa,1,1200,300,0.03,1164.0,873.0,12,0,Quinn Bailey,South East
2024-03-24,P1001,Dining Table,3,900,150,0.04,2592.0,2160.0,13,0,Ella Robinson,Scotland
2024-06-19,P1000,Sofa,5,1200,300,0.24,4560.0,3420.0,2,0,Ben Taylor,Midlands
2024-05-25,P1000,Sofa,5,1200,300,0.08,5520.0,4140.0,12,0,Quinn Bailey,Midlands
2024-06-23,P1005,Wardrobe,4,1500,250,0.17,4980.0,4150.0,8,0,Mia Brown,Scotland
2023-01-16,P1009,Chest of Drawers,2,600,100,0.18,984.0000000000001,820.0000000000001,9,0,Charlotte Evans,South West
2023-08-31,P1006,Bookshelf,1,300,50,0.24,228.0,190.0,8,0,Ella Robinson,Wales
2025-06-30,P1001,Dining Table,2,900,150,0.2,1440.0,1200.0,7,0,Katie Adams,Midlands
2025-01-30,P1001,Dining Table,1,900,150,0.01,891.0,742.5,8,0,Finley Thompson,Midlands
2024-12-05,P1004,Bed Frame,1,1000,200,0.22,780.0,624.0,12,0,Katie Adams,North East
2023-04-25,P1000,Sofa,5,1200,300,0.05,5700.0,4275.0,12,0,Noah Jones,London
2024-02-01,P1006,Bookshelf,5,300,50,0.03,1455.0,1212.5,11,0,Sophie Hall,South East
2024-01-29,P1007,Office Desk,5,800,120,0.17,3320.0,2822.0,9,0,Poppy Edwards,Scotland
2025-09-04,P1008,TV Stand,3,350,60,0.13,913.5,756.9,12,0,Ella Robinson,Midlands
2023-10-24,P1008,TV Stand,2,350,60,0.0,700.0,580.0,11,0,Isla Davies,North West
2025-09-28,P1000,Sofa,4,1200,300,0.07,4464.0,3348.0,3,0,Daniel Cooper,Midlands
2023-06-27,P1004,Bed Frame,5,1000,200,0.06,4700.0,3760.0,9,0,Riley Moore,South West
2025-08-24,P1008,TV Stand,5,350,60,0.22,1365.0,1131.0,10,0,Olivia Green,Midlands
2023-11-11,P1005,Wardrobe,3,1500,250,0.08,4140.0,3450.0,5,0,Jack Wilson,Midlands
2023-09-16,P1007,Office Desk,1,800,120,0.2,640.0,544.0,12,0,Riley Moore,London
2023-01-07,P1006,Bookshelf,3,300,50,0.08,828.0,690.0,2,0,Ben Taylor,Midlands
2023-02-18,P1003,Coffee Table,4,200,40,0.11,712.0,569.6,13,0,Liam Mitchell,South East
2023-06-10,P1000,Sofa,2,1200,300,0.15,2040.0,1530.0,13,0,Daniel Cooper,North East
2023-06-25,P1007,Office Desk,2,800,120,0.08,1472.0,1251.2,3,0,Alice Carter,South West
2025-10-22,P1008,TV Stand,4,350,60,0.2,1120.0,928.0,3,1,Liam Mitchell,South East
2025-09-27,P1004,Bed Frame,4,1000,200,0.24,3040.0,2432.0,13,0,Jack Wilson,London
2024-03-30,P1000,Sofa,2,1200,300,0.14,2064.0,1548.0,2,0,Olivia Green,North West
2023-10-03,P1009,Chest of Drawers,5,600,100,0.1,2700.0,2250.0,7,0,Finley Thompson,Scotland
2024-05-12,P1009,Chest of Drawers,5,600,100,0.18,2460.0,2050.0,12,0,Sophie Hall,Scotland
2024-11-06,P1009,Chest of Drawers,4,600,100,0.11,2136.0,1780.0,14,0,Sophie Hall,Scotland
2025-10-21,P1004,Bed Frame,5,1000,200,0.07,4650.0,3719.9999999999995,12,0,Riley Moore,Wales
2023-02-25,P1001,Dining Table,4,900,150,0.15,3060.0,2550.0,10,0,Quinn Bailey,North West
2024-06-30,P1002,Armchair,3,500,80,0.23,1155.0,970.2,2,0,Riley Moore,North East
2023-02-05,P1009,Chest of Drawers,1,600,100,0.19,486.00000000000006,405.0,12,0,Mia Brown,Midlands
2024-03-14,P1002,Armchair,5,500,80,0.12,2200.0,1848.0,8,0,Katie Adams,South East
2024-08-17,P1004,Bed Frame,5,1000,200,0.15,4250.0,3400.0,13,0,Alice Carter,North West
2023-11-03,P1009,Chest of Drawers,4,600,100,0.05,2280.0,1900.0,6,0,Theo Clarke,Midlands
2024-09-10,P1002,Armchair,2,500,80,0.02,980.0,823.1999999999999,14,0,Grace Walker,South East
2023-12-23,P1002,Armchair,5,500,80,0.04,2400.0,2016.0,2,0,Henry Hughes,North West
2023-06-30,P1002,Armchair,1,500,80,0.19,405.0,340.20000000000005,7,0,Noah Jones,Scotland
2023-03-09,P1009,Chest of Drawers,4,600,100,0.11,2136.0,1780.0,9,0,Riley Moore,South West
2023-10-19,P1006,Bookshelf,3,300,50,0.25,675.0,562.5,5,0,Theo Clarke,South West
2024-11-22,P1008,TV Stand,1,350,60,0.13,304.5,252.3,9,0,Poppy Edwards,London
2023-06-30,P1006,Bookshelf,4,300,50,0.11,1068.0,890.0,4,0,Daniel Cooper,Wales
2024-03-09,P1006,Bookshelf,4,300,50,0.01,1188.0,990.0,5,0,Alice Carter,Wales
2025-07-02,P1002,Armchair,4,500,80,0.12,1760.0,1478.4,11,0,Grace Walker,North West
2023-03-07,P1008,TV Stand,3,350,60,0.13,913.5,756.9,5,0,Henry Hughes,Midlands
2024-01-19,P1005,Wardrobe,2,1500,250,0.25,2250.0,1875.0,13,0,Theo Clarke,North East
2023-02-08,P1003,Coffee Table,5,200,40,0.16,840.0,672.0,9,0,Quinn Bailey,London
2025-04-01,P1008,TV Stand,2,350,60,0.24,532.0,440.8,5,0,Alice Carter,North West
2024-08-24,P1000,Sofa,1,1200,300,0.13,1044.0,783.0,3,0,Liam Mitchell,Scotland
2025-02-23,P1001,Dining Table,4,900,150,0.21,2844.0,2370.0,8,0,Ella Robinson,Scotland
2024-11-01,P1005,Wardrobe,3,1500,250,0.04,4320.0,3600.0,5,0,Alice Carter,London
2024-04-23,P1006,Bookshelf,4,300,50,0.07,1116.0,929.9999999999999,12,0,Sophie Hall,North East
2024-07-14,P1008,TV Stand,5,350,60,0.25,1312.5,1087.5,14,0,Ella Robinson,Scotland
2023-04-11,P1004,Bed Frame,2,1000,200,0.07,1859.9999999999998,1488.0,9,0,Charlotte Evans,Scotland
2024-05-28,P1009,Chest of Drawers,3,600,100,0.16,1512.0,1260.0,11,0,Mia Brown,North East
2023-06-25,P1006,Bookshelf,2,300,50,0.09,546.0,455.0,10,0,Charlotte Evans,Midlands
2023-08-26,P1000,Sofa,3,1200,300,0.24,2736.0,2052.0,7,0,Riley Moore,Wales
2025-06-28,P1006,Bookshelf,3,300,50,0.05,855.0,712.5,8,0,Daniel Cooper,London
2025-05-20,P1003,Coffee Table,3,200,40,0.24,456.0,364.8,7,0,Quinn Bailey,North East
2024-05-09,P1009,Chest of Drawers,5,600,100,0.2,2400.0,2000.0,7,0,Katie Adams,South East
2025-08-04,P1004,Bed Frame,2,1000,200,0.15,1700.0,1360.0,12,0,Grace Walker,North West
2025-01-24,P1006,Bookshelf,3,300,50,0.08,828.0,690.0,11,0,Riley Moore,London
2023-07-30,P1003,Coffee Table,2,200,40,0.04,384.0,307.2,3,0,Sophie Hall,North West
2023-05-20,P1008,TV Stand,3,350,60,0.05,997.5,826.5,8,0,Isla Davies,South West
2024-06-24,P1000,Sofa,4,1200,300,0.01,4752.0,3564.0,4,0,Finley Thompson,Wales
2023-09-27,P1003,Coffee Table,2,200,40,0.25,300.0,240.0,2,0,Alice Carter,South West
2024-05-20,P1008,TV Stand,5,350,60,0.07,1627.5,1348.5,4,0,Noah Jones,Scotland
2023-02-01,P1006,Bookshelf,5,300,50,0.2,1200.0,1000.0,9,0,Charlotte Evans,South West
2025-03-23,P1001,Dining Table,3,900,150,0.08,2484.0,2070.0,5,0,Mia Brown,Midlands
2023-12-28,P1001,Dining Table,3,900,150,0.08,2484.0,2070.0,3,0,Charlotte Evans,Midlands
2025-07-17,P1009,Chest of Drawers,3,600,100,0.15,1530.0,1275.0,14,0,Katie Adams,South West
2023-04-10,P1000,Sofa,5,1200,300,0.22,4680.0,3510.0,3,0,Charlotte Evans,Scotland
2023-01-09,P1008,TV Stand,2,350,60,0.15,595.0,493.0,6,0,Ben Taylor,North West
2024-11-27,P1001,Dining Table,5,900,150,0.2,3600.0,3000.0,13,1,Jack Wilson,South East
2024-04-06,P1005,Wardrobe,2,1500,250,0.14,2580.0,2150.0,7,1,Ben Taylor,Wales
2025-07-09,P1006,Bookshelf,2,300,50,0.23,462.0,385.0,9,0,Finley Thompson,Midlands
2024-01-25,P1009,Chest of Drawers,5,600,100,0.09,2730.0,2275.0,10,0,Olivia Green,Scotland
2024-09-23,P1002,Armchair,2,500,80,0.15,850.0,714.0,7,0,Ben Taylor,North East
2024-11-12,P1003,Coffee Table,5,200,40,0.1,900.0,720.0,4,0,Isla Davies,North West
2023-06-06,P1000,Sofa,2,1200,300,0.1,2160.0,1620.0,2,0,Poppy Edwards,Wales
2023-12-01,P1007,Office Desk,5,800,120,0.14,3440.0,2924.0,12,0,Theo Clarke,North West
2023-09-17,P1006,Bookshelf,3,300,50,0.19,729.0,607.5,7,0,Finley Thompson,South West
2023-03-23,P1007,Office Desk,2,800,120,0.12,1408.0,1196.8,12,0,Ella Robinson,Scotland
2025-01-23,P1006,Bookshelf,4,300,50,0.18,984.0000000000001,820.0000000000001,11,0,Ella Robinson,London
2024-12-20,P1005,Wardrobe,1,1500,250,0.22,1170.0,975.0,6,0,Alice Carter,South East
2023-03-16,P1007,Office Desk,2,800,120,0.24,1216.0,1033.6,8,0,Poppy Edwards,Scotland
2024-09-17,P1000,Sofa,1,1200,300,0.12,1056.0,792.0,11,0,Finley Thompson,South East
2023-03-03,P1004,Bed Frame,5,1000,200,0.09,4550.0,3640.0,8,0,Alice Carter,Scotland
2025-05-23,P1008,TV Stand,5,350,60,0.18,1435.0,1189.0,6,0,Riley Moore,North West
2023-11-16,P1001,Dining Table,2,900,150,0.16,1512.0,1260.0,7,0,Grace Walker,Midlands
2023-04-12,P1003,Coffee Table,1,200,40,0.19,162.0,129.60000000000002,14,0,Olivia Green,Midlands
2025-05-23,P1001,Dining Table,5,900,150,0.22,3510.0,2925.0,2,0,Ella Robinson,North East
2025-08-11,P1005,Wardrobe,1,1500,250,0.0,1500.0,1250.0,3,0,Finley Thompson,Midlands
2023-09-12,P1005,Wardrobe,5,1500,250,0.25,5625.0,4687.5,13,0,Mia Brown,South East
2024-07-23,P1007,Office Desk,2,800,120,0.14,1376.0,1169.6,7,0,Riley Moore,South East
2023-04-22,P1007,Office Desk,3,800,120,0.17,1992.0,1693.1999999999998,7,0,Alice Carter,Midlands
2025-09-11,P1002,Armchair,2,500,80,0.06,940.0,789.5999999999999,5,0,Daniel Cooper,South East
2025-09-24,P1009,Chest of Drawers,1,600,100,0.07,558.0,464.99999999999994,5,0,Finley Thompson,South West
2024-04-05,P1006,Bookshelf,3,300,50,0.23,693.0,577.5,2,0,Daniel Cooper,Midlands
2024-12-08,P1006,Bookshelf,4,300,50,0.02,1176.0,980.0,11,0,Henry Hughes,North East
2025-06-05,P1002,Armchair,2,500,80,0.1,900.0,756.0,12,0,Olivia Green,Wales
2024-06-03,P1008,TV Stand,5,350,60,0.13,1522.5,1261.5,8,1,Sophie Hall,North East
2025-03-22,P1006,Bookshelf,4,300,50,0.19,972.0000000000001,810.0,14,0,Daniel Cooper,Midlands
2023-08-24,P1003,Coffee Table,5,200,40,0.24,760.0,608.0,14,0,Olivia Green,South East
2025-07-15,P1008,TV Stand,4,350,60,0.12,1232.0,1020.8,11,0,Jack Wilson,North West
2024-07-10,P1004,Bed Frame,2,1000,200,0.1,1800.0,1440.0,13,0,Sophie Hall,South West
2024-10-10,P1002,Armchair,4,500,80,0.12,1760.0,1478.4,4,0,Sophie Hall,North East
2023-08-22,P1000,Sofa,5,1200,300,0.0,6000.0,4500.0,12,0,Ella Robinson,Scotland
2024-08-01,P1004,Bed Frame,2,1000,200,0.06,1880.0,1504.0,4,0,Quinn Bailey,South West
2024-06-25,P1001,Dining Table,5,900,150,0.2,3600.0,3000.0,7,0,Noah Jones,North West
2023-04-24,P1004,Bed Frame,4,1000,200,0.06,3760.0,3008.0,7,0,Ben Taylor,Midlands
2023-07-23,P1007,Office Desk,1,800,120,0.2,640.0,544.0,3,0,Grace Walker,North West
2024-10-04,P1001,Dining Table,4,900,150,0.13,3132.0,2610.0,4,0,Mia Brown,Wales
2024-04-18,P1008,TV Stand,3,350,60,0.18,861.0000000000001,713.4000000000001,13,0,Daniel Cooper,London
2024-11-27,P1007,Office Desk,4,800,120,0.18,2624.0,2230.4,7,0,Poppy Edwards,London
2023-09-10,P1002,Armchair,1,500,80,0.03,485.0,407.4,10,0,Charlotte Evans,South West
2025-06-23,P1002,Armchair,4,500,80,0.13,1740.0,1461.6,13,0,Charlotte Evans,Wales
2024-01-21,P1009,Chest of Drawers,2,600,100,0.23,924.0,770.0,11,0,Riley Moore,London
2023-03-03,P1001,Dining Table,1,900,150,0.01,891.0,742.5,6,0,Grace Walker,North West
2024-05-29,P1008,TV Stand,5,350,60,0.11,1557.5,1290.5,5,0,Noah Jones,London
2024-03-05,P1009,Chest of Drawers,5,600,100,0.21,2370.0,1975.0,9,0,Riley Moore,North East
2024-08-02,P1007,Office Desk,3,800,120,0.2,1920.0,1632.0,6,0,Theo Clarke,Wales
2025-01-12,P1003,Coffee Table,4,200,40,0.24,608.0,486.4,14,0,Noah Jones,Midlands
2024-11-05,P1008,TV Stand,1,350,60,0.25,262.5,217.5,7,0,Henry Hughes,South East
2023-11-07,P1008,TV Stand,3,350,60,0.23,808.5,669.9,9,0,Finley Thompson,North East
2024-04-15,P1006,Bookshelf,2,300,50,0.02,588.0,490.0,6,0,Alice Carter,North East
2025-03-19,P1003,Coffee Table,1,200,40,0.25,150.0,120.0,13,0,Sophie Hall,Wales
2023-06-21,P1000,Sofa,4,1200,300,0.15,4080.0,3060.0,9,0,Poppy Edwards,Scotland
2024-07-29,P1006,Bookshelf,4,300,50,0.08,1104.0,920.0,4,0,Daniel Cooper,Wales
2023-01-31,P1007,Office Desk,4,800,120,0.22,2496.0,2121.6,2,0,Ben Taylor,Scotland
2023-02-16,P1007,Office Desk,3,800,120,0.22,1872.0,1591.2,4,0,Henry Hughes,Scotland
2023-05-10,P1008,TV Stand,3,350,60,0.03,1018.5,843.9,5,0,Ella Robinson,South West
2023-12-18,P1005,Wardrobe,5,1500,250,0.04,7200.0,6000.0,13,0,Alice Carter,Scotland
2025-09-04,P1008,TV Stand,1,350,60,0.07,325.5,269.7,2,0,Ella Robinson,South East
2023-02-27,P1002,Armchair,3,500,80,0.21,1185.0,995.4000000000001,5,0,Finley Thompson,Midlands
2025-03-22,P1005,Wardrobe,5,1500,250,0.01,7425.0,6187.5,14,0,Katie Adams,London
2025-02-06,P1001,Dining Table,4,900,150,0.09,3276.0,2730.0,13,0,Mia Brown,North East
2024-11-13,P1000,Sofa,4,1200,300,0.0,4800.0,3600.0,12,0,Katie Adams,Wales
2025-09-23,P1001,Dining Table,2,900,150,0.23,1386.0,1155.0,6,0,Isla Davies,Scotland
2023-10-13,P1009,Chest of Drawers,1,600,100,0.15,510.0,425.0,6,1,Ella Robinson,South East
2025-06-04,P1008,TV Stand,3,350,60,0.23,808.5,669.9,8,0,Finley Thompson,South East
2024-02-01,P1009,Chest of Drawers,4,600,100,0.06,2256.0,1880.0,3,0,Ella Robinson,North East
2023-01-26,P1009,Chest of Drawers,2,600,100,0.19,972.0000000000001,810.0,9,0,Mia Brown,Wales
2023-11-09,P1009,Chest of Drawers,5,600,100,0.18,2460.0,2050.0,12,0,Ben Taylor,North West
2023-05-06,P1003,Coffee Table,5,200,40,0.11,890.0,712.0,4,0,Noah Jones,North West
2025-03-21,P1008,TV Stand,4,350,60,0.19,1134.0,939.6,3,1,Alice Carter,London
2023-07-07,P1002,Armchair,4,500,80,0.12,1760.0,1478.4,14,0,Ben Taylor,North East
2024-11-28,P1000,Sofa,3,1200,300,0.12,3168.0,2376.0,2,0,Theo Clarke,Midlands
2025-03-20,P1008,TV Stand,1,350,60,0.2,280.0,232.0,7,0,Noah Jones,North West
2024-12-16,P1008,TV Stand,3,350,60,0.0,1050.0,870.0,3,0,Jack Wilson,London
2024-03-25,P1004,Bed Frame,2,1000,200,0.04,1920.0,1536.0,9,0,Theo Clarke,North East
2024-06-06,P1009,Chest of Drawers,1,600,100,0.06,564.0,470.0,3,0,Quinn Bailey,South East
2025-09-12,P1001,Dining Table,5,900,150,0.22,3510.0,2925.0,11,0,Jack Wilson,North East
2024-10-19,P1007,Office Desk,3,800,120,0.17,1992.0,1693.1999999999998,9,0,Riley Moore,Wales
2024-08-19,P1000,Sofa,1,1200,300,0.07,1116.0,837.0,12,0,Olivia Green,South East
2023-04-10,P1005,Wardrobe,4,1500,250,0.09,5460.0,4550.0,12,0,Finley Thompson,Midlands
2024-09-07,P1008,TV Stand,1,350,60,0.22,273.0,226.20000000000002,14,0,Mia Brown,Wales
2025-08-05,P1006,Bookshelf,3,300,50,0.12,792.0,660.0,13,0,Poppy Edwards,Midlands
2024-07-09,P1008,TV Stand,1,350,60,0.06,329.0,272.59999999999997,9,0,Finley Thompson,South West
2023-10-05,P1009,Chest of Drawers,4,600,100,0.03,2328.0,1940.0,5,0,Olivia Green,North West
2024-05-05,P1006,Bookshelf,1,300,50,0.1,270.0,225.0,13,0,Charlotte Evans,South East
2023-09-12,P1007,Office Desk,4,800,120,0.03,3104.0,2638.4,5,1,Poppy Edwards,Wales
2024-01-16,P1006,Bookshelf,1,300,50,0.11,267.0,222.5,10,0,Riley Moore,London
2025-06-10,P1009,Chest of Drawers,5,600,100,0.2,2400.0,2000.0,12,0,Sophie Hall,Scotland
2024-06-25,P1008,TV Stand,1,350,60,0.08,322.0,266.8,8,1,Poppy Edwards,London
2025-04-04,P1002,Armchair,5,500,80,0.0,2500.0,2100.0,12,0,Katie Adams,Midlands
2025-05-28,P1007,Office Desk,1,800,120,0.13,696.0,591.6,11,0,Ben Taylor,North East
2023-10-08,P1008,TV Stand,4,350,60,0.22,1092.0,904.8000000000001,10,0,Alice Carter,Scotland
2025-02-11,P1002,Armchair,1,500,80,0.11,445.0,373.8,12,1,Henry Hughes,North East
2025-04-22,P1000,Sofa,5,1200,300,0.1,5400.0,4050.0,11,0,Isla Davies,South West
2024-12-19,P1005,Wardrobe,2,1500,250,0.1,2700.0,2250.0,6,0,Mia Brown,Scotland
2023-11-24,P1009,Chest of Drawers,2,600,100,0.1,1080.0,900.0,13,0,Katie Adams,Wales
2023-07-30,P1009,Chest of Drawers,1,600,100,0.03,582.0,485.0,9,0,Ben Taylor,South West
2024-12-27,P1001,Dining Table,4,900,150,0.04,3456.0,2880.0,8,0,Finley Thompson,North West
2025-07-11,P1008,TV Stand,5,350,60,0.07,1627.5,1348.5,12,0,Finley Thompson,North East
2024-07-05,P1005,Wardrobe,1,1500,250,0.1,1350.0,1125.0,4,0,Isla Davies,North West
