Order Date,Product ID,Product,Quantity,Price,Cost,Discount,Revenue,Profit,Delivery Time (Days),Returned,Customer Name,Region,Discount Amount,Elasticity Score,Discount Action,Customer Segment,Profit Per Capita,Regional Population,Latitude,Longitude
2023-07-28,P1001,Dining Table,4,900,150,0.19,2916.0,2430.0,10,0,Quinn Bailey,North West,684.0,-0.19012192601777267,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-05-07,P1008,TV Stand,3,350,60,0.01,1039.5,861.3,13,0,Daniel Cooper,Wales,10.5,0.018042399639151857,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2024-10-26,P1003,Coffee Table,4,200,40,0.05,760.0,608.0,2,0,Olivia Green,North West,40.0,-1.0276747871859784,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-05-20,P1001,Dining Table,3,900,150,0.18,2214.0,1845.0,13,0,Riley Moore,Wales,486.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2025-01-01,P1002,Armchair,4,500,80,0.07,1860.0,1562.4,14,0,Charlotte Evans,North East,140.0,-2.0750353334189904,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-11-28,P1004,Bed Frame,5,1000,200,0.07,4650.0,3719.999999999999,14,0,Ben Taylor,Scotland,350.0,-1.2945817990531299,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-08-16,P1004,Bed Frame,4,1000,200,0.12,3520.0,2816.0,11,0,Daniel Cooper,Wales,480.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2025-06-04,P1006,Bookshelf,1,300,50,0.06,282.0,235.0,14,1,Sophie Hall,London,18.0,-0.4337330301570941,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-05-01,P1007,Office Desk,1,800,120,0.04,768.0,652.8,5,1,Jack Wilson,Midlands,32.0,0.6690553745928339,Keep Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-11-21,P1008,TV Stand,4,350,60,0.09,1274.0,1055.6,8,0,Daniel Cooper,South East,126.0,0.018042399639151857,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2025-09-05,P1009,Chest of Drawers,2,600,100,0.19,972.0,810.0,3,0,Theo Clarke,North East,228.0,-0.48018702906350963,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2025-08-13,P1003,Coffee Table,1,200,40,0.0,200.0,160.0,9,0,Poppy Edwards,Scotland,0.0,-1.0276747871859784,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-06-12,P1006,Bookshelf,3,300,50,0.15,765.0,637.5,5,0,Ben Taylor,South East,135.0,-0.4337330301570941,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-05-24,P1004,Bed Frame,4,1000,200,0.19,3240.0,2592.0,13,0,Isla Davies,North West,760.0,-1.2945817990531299,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-01-19,P1008,TV Stand,5,350,60,0.11,1557.5,1290.5,3,0,Katie Adams,Scotland,192.5,0.018042399639151857,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2023-08-04,P1004,Bed Frame,1,1000,200,0.21,790.0,632.0,14,0,Liam Mitchell,South East,210.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2023-11-20,P1000,Sofa,3,1200,300,0.12,3168.0,2376.0,10,0,Daniel Cooper,Wales,432.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2023-08-05,P1003,Coffee Table,4,200,40,0.14,688.0,550.4,14,0,Sophie Hall,Wales,112.0,-1.0276747871859784,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2025-08-08,P1003,Coffee Table,5,200,40,0.15,850.0,680.0,10,1,Sophie Hall,Scotland,150.0,-1.0276747871859784,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2023-07-02,P1004,Bed Frame,5,1000,200,0.2,4000.0,3200.0,13,0,Daniel Cooper,Wales,1000.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2023-09-27,P1008,TV Stand,3,350,60,0.25,787.5,652.5,7,0,Theo Clarke,Scotland,262.5,0.018042399639151857,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-08-02,P1009,Chest of Drawers,1,600,100,0.14,516.0,430.0,14,0,Quinn Bailey,Scotland,84.0,-0.48018702906350963,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-05-19,P1000,Sofa,4,1200,300,0.12,4224.0,3168.0,11,0,Theo Clarke,South East,576.0,-0.42994966442953036,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-04-11,P1009,Chest of Drawers,5,600,100,0.1,2700.0,2250.0,7,0,Daniel Cooper,South East,300.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2023-11-01,P1001,Dining Table,1,900,150,0.25,675.0,562.5,7,0,Henry Hughes,North East,225.0,-0.19012192601777267,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-04-21,P1009,Chest of Drawers,2,600,100,0.03,1164.0,970.0,10,0,Theo Clarke,Scotland,36.0,-0.48018702906350963,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-10-10,P1006,Bookshelf,1,300,50,0.19,243.00000000000003,202.5,3,0,Ben Taylor,North East,57.0,-0.4337330301570941,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-08-20,P1007,Office Desk,1,800,120,0.05,760.0,646.0,6,0,Olivia Green,South West,40.0,0.6690553745928339,Keep Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-08-17,P1006,Bookshelf,1,300,50,0.08,276.0,230.0,12,0,Noah Jones,South West,24.0,-0.4337330301570941,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-06-22,P1003,Coffee Table,2,200,40,0.2,320.0,256.0,8,0,Sophie Hall,London,80.0,-1.0276747871859784,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-08-30,P1000,Sofa,4,1200,300,0.24,3648.0,2736.0,5,1,Katie Adams,South East,1152.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2025-10-27,P1004,Bed Frame,4,1000,200,0.1,3600.0,2880.0,7,0,Noah Jones,South West,400.0,-1.2945817990531299,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-06-29,P1007,Office Desk,1,800,120,0.25,600.0,510.0,13,0,Isla Davies,North East,200.0,0.6690553745928339,Keep Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-07-01,P1005,Wardrobe,5,1500,250,0.01,7425.0,6187.5,10,0,Liam Mitchell,Midlands,75.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2024-06-01,P1004,Bed Frame,2,1000,200,0.2,1600.0,1280.0,10,0,Olivia Green,South West,400.0,-1.2945817990531299,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-07-02,P1005,Wardrobe,5,1500,250,0.11,6675.0,5562.5,2,0,Olivia Green,North West,825.0,-0.01323350519924152,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-08-03,P1002,Armchair,3,500,80,0.06,1410.0,1184.4,5,0,Grace Walker,North East,90.0,-2.0750353334189904,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-05-14,P1006,Bookshelf,3,300,50,0.07,837.0,697.5,2,0,Liam Mitchell,London,63.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2023-10-12,P1007,Office Desk,3,800,120,0.19,1944.0,1652.4,4,0,Charlotte Evans,North East,456.0,0.6690553745928339,Keep Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-11-16,P1005,Wardrobe,4,1500,250,0.0,6000.0,5000.0,7,0,Theo Clarke,Midlands,0.0,-0.01323350519924152,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-11-27,P1005,Wardrobe,5,1500,250,0.1,6750.0,5625.0,14,0,Jack Wilson,South East,750.0,-0.01323350519924152,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2025-06-12,P1001,Dining Table,4,900,150,0.19,2916.0,2430.0,10,0,Mia Brown,North East,684.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2025-06-17,P1009,Chest of Drawers,5,600,100,0.0,3000.0,2500.0,8,0,Poppy Edwards,London,0.0,-0.48018702906350963,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-03-19,P1006,Bookshelf,1,300,50,0.05,285.0,237.5,5,0,Grace Walker,North West,15.0,-0.4337330301570941,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-08-04,P1007,Office Desk,3,800,120,0.15,2040.0,1734.0,5,0,Liam Mitchell,North East,360.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2024-11-18,P1007,Office Desk,3,800,120,0.13,2088.0,1774.8,13,0,Liam Mitchell,London,312.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2023-01-21,P1002,Armchair,4,500,80,0.0,2000.0,1680.0,14,0,Katie Adams,South West,0.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2024-07-19,P1001,Dining Table,4,900,150,0.02,3528.0,2940.0,4,0,Grace Walker,North West,72.0,-0.19012192601777267,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-04-06,P1008,TV Stand,1,350,60,0.07,325.5,269.7,5,0,Riley Moore,North West,24.5,0.018042399639151857,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2023-06-28,P1008,TV Stand,1,350,60,0.22,273.0,226.2,3,0,Riley Moore,London,77.0,0.018042399639151857,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2025-06-23,P1006,Bookshelf,3,300,50,0.15,765.0,637.5,3,0,Theo Clarke,South East,135.0,-0.4337330301570941,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-10-30,P1003,Coffee Table,4,200,40,0.13,696.0,556.8,7,0,Charlotte Evans,South East,104.0,-1.0276747871859784,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-07-10,P1009,Chest of Drawers,5,600,100,0.21,2370.0,1975.0,14,0,Mia Brown,North West,630.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2024-12-08,P1002,Armchair,3,500,80,0.19,1215.0,1020.6,14,0,Katie Adams,North East,285.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2024-01-14,P1006,Bookshelf,4,300,50,0.17,996.0,830.0,5,0,Ella Robinson,Scotland,204.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-01-22,P1001,Dining Table,5,900,150,0.01,4455.0,3712.5,9,0,Jack Wilson,South East,45.0,-0.19012192601777267,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-08-25,P1005,Wardrobe,1,1500,250,0.23,1155.0,962.5,12,0,Henry Hughes,Wales,345.0,-0.01323350519924152,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-09-07,P1000,Sofa,4,1200,300,0.07,4464.0,3348.0,6,0,Henry Hughes,London,336.0,-0.42994966442953036,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-10-10,P1004,Bed Frame,3,1000,200,0.06,2820.0,2256.0,10,0,Alice Carter,Wales,180.0,-1.2945817990531299,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-01-01,P1003,Coffee Table,5,200,40,0.03,970.0,776.0,3,0,Henry Hughes,Midlands,30.0,-1.0276747871859784,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-04-08,P1003,Coffee Table,5,200,40,0.03,970.0,776.0,13,0,Olivia Green,Midlands,30.0,-1.0276747871859784,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-08-24,P1002,Armchair,3,500,80,0.15,1275.0,1071.0,7,0,Alice Carter,North West,225.0,-2.0750353334189904,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-06-21,P1003,Coffee Table,4,200,40,0.02,784.0,627.2,6,0,Alice Carter,Wales,16.0,-1.0276747871859784,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2025-04-22,P1007,Office Desk,4,800,120,0.24,2432.0,2067.2,8,0,Noah Jones,Midlands,768.0,0.6690553745928339,Keep Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-11-20,P1006,Bookshelf,4,300,50,0.19,972.0,810.0,12,0,Finley Thompson,Scotland,228.0,-0.4337330301570941,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-07-28,P1009,Chest of Drawers,4,600,100,0.13,2088.0,1740.0,13,0,Mia Brown,North West,312.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2023-06-14,P1005,Wardrobe,5,1500,250,0.24,5700.0,4750.0,14,0,Isla Davies,Scotland,1800.0,-0.01323350519924152,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-01-18,P1005,Wardrobe,5,1500,250,0.24,5700.0,4750.0,8,0,Liam Mitchell,Midlands,1800.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2023-07-28,P1005,Wardrobe,1,1500,250,0.09,1365.0,1137.5,6,0,Riley Moore,North East,135.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2023-08-12,P1001,Dining Table,2,900,150,0.22,1404.0,1170.0,8,1,Ella Robinson,North East,396.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2023-01-03,P1003,Coffee Table,1,200,40,0.21,158.0,126.4,8,0,Riley Moore,London,42.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2024-01-07,P1001,Dining Table,2,900,150,0.06,1692.0,1410.0,12,0,Quinn Bailey,Wales,108.0,-0.19012192601777267,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-09-02,P1008,TV Stand,2,350,60,0.04,672.0,556.8,5,0,Katie Adams,South East,28.0,0.018042399639151857,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2023-04-26,P1009,Chest of Drawers,1,600,100,0.23,462.0,385.0,14,0,Henry Hughes,North East,138.0,-0.48018702906350963,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-03-22,P1008,TV Stand,3,350,60,0.01,1039.5,861.3,12,0,Henry Hughes,Wales,10.5,0.018042399639151857,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-02-19,P1004,Bed Frame,1,1000,200,0.18,820.0000000000001,656.0,5,0,Sophie Hall,South West,180.0,-1.2945817990531299,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-06-10,P1007,Office Desk,5,800,120,0.21,3160.0,2686.0,14,1,Theo Clarke,Wales,840.0,0.6690553745928339,Keep Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-10-24,P1007,Office Desk,1,800,120,0.2,640.0,544.0,3,0,Sophie Hall,Scotland,160.0,0.6690553745928339,Keep Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-12-18,P1001,Dining Table,3,900,150,0.24,2052.0,1710.0,2,0,Finley Thompson,South West,648.0,-0.19012192601777267,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-09-28,P1008,TV Stand,3,350,60,0.23,808.5,669.9,7,0,Olivia Green,South West,241.5,0.018042399639151857,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-07-15,P1005,Wardrobe,5,1500,250,0.12,6600.0,5500.0,14,0,Poppy Edwards,London,900.0,-0.01323350519924152,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-03-14,P1001,Dining Table,4,900,150,0.1,3240.0,2700.0,3,0,Liam Mitchell,South East,360.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2023-09-04,P1004,Bed Frame,4,1000,200,0.07,3719.999999999999,2976.0,5,0,Sophie Hall,North West,280.0,-1.2945817990531299,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-01-22,P1000,Sofa,1,1200,300,0.23,924.0,693.0,7,0,Theo Clarke,Wales,276.0,-0.42994966442953036,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-12-02,P1006,Bookshelf,1,300,50,0.09,273.0,227.5,4,0,Ella Robinson,Scotland,27.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-07-12,P1003,Coffee Table,1,200,40,0.23,154.0,123.2,2,0,Olivia Green,North West,46.0,-1.0276747871859784,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-08-30,P1008,TV Stand,2,350,60,0.23,539.0,446.6,9,0,Jack Wilson,North East,161.0,0.018042399639151857,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2025-09-10,P1003,Coffee Table,5,200,40,0.25,750.0,600.0,5,0,Sophie Hall,Scotland,250.0,-1.0276747871859784,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2023-12-18,P1002,Armchair,4,500,80,0.06,1880.0,1579.1999999999998,8,0,Riley Moore,North East,120.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2025-01-22,P1000,Sofa,5,1200,300,0.24,4560.0,3420.0,5,0,Theo Clarke,South West,1440.0,-0.42994966442953036,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-02-19,P1005,Wardrobe,1,1500,250,0.23,1155.0,962.5,2,0,Sophie Hall,South East,345.0,-0.01323350519924152,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2025-10-21,P1001,Dining Table,3,900,150,0.15,2295.0,1912.5,11,1,Theo Clarke,South East,405.0,-0.19012192601777267,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-06-29,P1008,TV Stand,5,350,60,0.02,1715.0,1421.0,10,0,Noah Jones,London,35.0,0.018042399639151857,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-03-20,P1003,Coffee Table,5,200,40,0.07,930.0,744.0,4,0,Henry Hughes,London,70.0,-1.0276747871859784,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-11-30,P1002,Armchair,4,500,80,0.06,1880.0,1579.1999999999998,12,0,Alice Carter,Wales,120.0,-2.0750353334189904,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2025-06-07,P1001,Dining Table,1,900,150,0.12,792.0,660.0,8,0,Katie Adams,South East,108.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2024-05-16,P1001,Dining Table,1,900,150,0.24,684.0,570.0,4,0,Mia Brown,Scotland,216.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2025-02-03,P1006,Bookshelf,4,300,50,0.06,1128.0,940.0,13,0,Mia Brown,Wales,72.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2025-07-09,P1002,Armchair,2,500,80,0.15,850.0,714.0,7,0,Katie Adams,London,150.0,-2.0750353334189904,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2024-07-03,P1001,Dining Table,3,900,150,0.19,2187.0,1822.5,6,0,Jack Wilson,North East,513.0,-0.19012192601777267,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-01-14,P1002,Armchair,1,500,80,0.2,400.0,336.0,4,0,Noah Jones,North West,100.0,-2.0750353334189904,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-01-27,P1007,Office Desk,4,800,120,0.16,2688.0,2284.7999999999997,5,0,Charlotte Evans,London,512.0,0.6690553745928339,Keep Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-11-06,P1004,Bed Frame,5,1000,200,0.2,4000.0,3200.0,10,1,Mia Brown,Midlands,1000.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2024-01-21,P1003,Coffee Table,3,200,40,0.14,516.0,412.8,10,0,Liam Mitchell,South East,84.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
2025-08-31,P1005,Wardrobe,5,1500,250,0.14,6450.0,5375.0,11,0,Olivia Green,South East,1050.0,-0.01323350519924152,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-12-06,P1008,TV Stand,1,350,60,0.24,266.0,220.4,10,0,Isla Davies,South West,84.0,0.018042399639151857,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-08-19,P1009,Chest of Drawers,1,600,100,0.12,528.0,440.0,8,0,Ben Taylor,South West,72.0,-0.48018702906350963,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-01-26,P1005,Wardrobe,3,1500,250,0.02,4410.0,3675.0,7,0,Daniel Cooper,London,90.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2023-10-18,P1000,Sofa,4,1200,300,0.2,3840.0,2880.0,5,1,Quinn Bailey,South West,960.0,-0.42994966442953036,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-11-02,P1000,Sofa,2,1200,300,0.21,1896.0,1422.0,2,0,Katie Adams,Scotland,504.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-09-25,P1004,Bed Frame,1,1000,200,0.18,820.0000000000001,656.0,2,0,Alice Carter,North East,180.0,-1.2945817990531299,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-09-16,P1001,Dining Table,5,900,150,0.15,3825.0,3187.5,4,0,Finley Thompson,Midlands,675.0,-0.19012192601777267,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-07-27,P1009,Chest of Drawers,2,600,100,0.03,1164.0,970.0,11,0,Poppy Edwards,London,36.0,-0.48018702906350963,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-04-27,P1008,TV Stand,4,350,60,0.04,1344.0,1113.6,10,0,Grace Walker,North East,56.0,0.018042399639151857,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-03-17,P1001,Dining Table,2,900,150,0.2,1440.0,1200.0,13,0,Ella Robinson,North East,360.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2024-05-17,P1009,Chest of Drawers,3,600,100,0.05,1710.0,1425.0,14,0,Finley Thompson,Wales,90.0,-0.48018702906350963,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-05-10,P1002,Armchair,1,500,80,0.11,445.0,373.8,6,0,Quinn Bailey,London,55.0,-2.0750353334189904,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
